Suzuki|APV|I|2004|н.в.|Минивэн|1.6|автомат|92|бензин|f2f25f59a
Suzuki|APV|I|2004|н.в.|Минивэн|1.6|механика|92|бензин|f2f25f59a
Suzuki|Aerio||2001|2007|Седан|1.5|автомат|110|бензин|79f23ffaf
Suzuki|Aerio||2001|2007|Седан|1.5|механика|110|бензин|79f23ffaf
Suzuki|Aerio||2001|2007|Седан|1.8|автомат|125|бензин|79f23ffaf
Suzuki|Aerio||2001|2007|Седан|2.0|автомат|145|бензин|79f23ffaf
Suzuki|Aerio||2001|2007|Седан|2.0|механика|145|бензин|79f23ffaf
Suzuki|Aerio||2001|2007|Седан|2.3|автомат|155|бензин|79f23ffaf
Suzuki|Aerio||2001|2007|Седан|2.3|механика|155|бензин|79f23ffaf
Suzuki|Aerio||2001|2007|Универсал 5 дв.|1.5|автомат|110|бензин|f8d421a26
Suzuki|Aerio||2001|2007|Универсал 5 дв.|1.5|механика|110|бензин|f8d421a26
Suzuki|Aerio||2001|2007|Универсал 5 дв.|1.8|автомат|125|бензин|f8d421a26
Suzuki|Aerio||2001|2007|Универсал 5 дв.|2.0|автомат|141|бензин|f8d421a26
Suzuki|Aerio||2001|2007|Универсал 5 дв.|2.0|механика|141|бензин|f8d421a26
Suzuki|Aerio||2001|2007|Универсал 5 дв.|2.3|автомат|155|бензин|f8d421a26
Suzuki|Aerio||2001|2007|Универсал 5 дв.|2.3|механика|155|бензин|f8d421a26
Suzuki|Alto Lapin|III|2015|н.в.|Хэтчбек 5 дв.|0.7|вариатор|52|бензин|d1e39ac6b
Suzuki|Alto Lapin|III|2015|н.в.|Хэтчбек 5 дв.|0.7|робот|52|бензин|d1e39ac6b
Suzuki|Alto Lapin|II|2008|2015|Хэтчбек 5 дв.|0.7|автомат|54|бензин|8cc447943
Suzuki|Alto Lapin|II|2008|2015|Хэтчбек 5 дв.|0.7|вариатор|54|бензин|8cc447943
Suzuki|Alto Lapin|II|2008|2015|Хэтчбек 5 дв.|0.7|вариатор|64|бензин|8cc447943
Suzuki|Alto Lapin|I|2002|2008|Хэтчбек 5 дв.|0.7|автомат|54|бензин|ac27afb52
Suzuki|Alto Lapin|I|2002|2008|Хэтчбек 5 дв.|0.7|автомат|60|бензин|ac27afb52
Suzuki|Alto Lapin|I|2002|2008|Хэтчбек 5 дв.|0.7|автомат|64|бензин|ac27afb52
