Great Wall|Coolbear||2009|2013|Хэтчбек 5 дв.|1.3|механика|92|бензин|085f8c38e
Great Wall|Coolbear||2009|2013|Хэтчбек 5 дв.|1.5|вариатор|105|бензин|085f8c38e
Great Wall|Coolbear||2009|2013|Хэтчбек 5 дв.|1.5|механика|105|бензин|085f8c38e
Great Wall|Cowry (V80)||2007|2014|Компактвэн|2.0|механика|143|бензин|7046e3885
Great Wall|Deer||1996|2013|Пикап Двойная кабина|2.2|механика|105|бензин|5c18848fe
Great Wall|Deer||1996|2013|Пикап Одинарная кабина|2.2|механика|105|бензин|1d4be44bd
Great Wall|Deer||1996|2013|Пикап Полуторная кабина|2.2|механика|105|бензин|4137cd197
Great Wall|Florid||2008|2013|Хэтчбек 5 дв.|1.3|механика|87|бензин|24aee87f4
Great Wall|Florid||2008|2013|Хэтчбек 5 дв.|1.3|механика|92|бензин|24aee87f4
Great Wall|Florid||2008|2013|Хэтчбек 5 дв.|1.5|механика|105|бензин|24aee87f4
Great Wall|Hover H3|I Рестайлинг|2014|2016|Внедорожник 5 дв.|2.0|механика|116|бензин|37b52af8e
Great Wall|Hover H3|I Рестайлинг|2014|2016|Внедорожник 5 дв.|2.0|механика|150|бензин|37b52af8e
Great Wall|Hover H3|I|2010|2015|Внедорожник 5 дв.|2.0|механика|115|бензин|fc75b82ac
Great Wall|Hover H3|I|2010|2015|Внедорожник 5 дв.|2.0|механика|122|бензин|fc75b82ac
Great Wall|Hover H3|I|2010|2015|Внедорожник 5 дв.|2.4|механика|134|бензин|fc75b82ac
Great Wall|Hover H5||2010|2017|Внедорожник 5 дв.|2.0|автомат|143|дизель|b5f526197
Great Wall|Hover H5||2010|2017|Внедорожник 5 дв.|2.0|автомат|150|дизель|b5f526197
Great Wall|Hover H5||2010|2017|Внедорожник 5 дв.|2.0|механика|143|дизель|b5f526197
Great Wall|Hover H5||2010|2017|Внедорожник 5 дв.|2.0|механика|150|дизель|b5f526197
Great Wall|Hover H5||2010|2017|Внедорожник 5 дв.|2.4|механика|127|бензин|b5f526197
Great Wall|Hover H5||2010|2017|Внедорожник 5 дв.|2.4|механика|136|бензин|b5f526197
Great Wall|Hover H6||2011|2017|Внедорожник 5 дв.|1.5|механика|143|бензин|ab113a0fd
Great Wall|Hover H6||2011|2017|Внедорожник 5 дв.|2.0|автомат|150|дизель|ab113a0fd
Great Wall|Hover H6||2011|2017|Внедорожник 5 дв.|2.0|механика|140|дизель|ab113a0fd
Great Wall|Hover H6||2011|2017|Внедорожник 5 дв.|2.0|механика|150|дизель|ab113a0fd
Great Wall|Hover H6||2011|2017|Внедорожник 5 дв.|2.4|автомат|136|бензин|ab113a0fd
Great Wall|Hover H6||2011|2017|Внедорожник 5 дв.|2.4|автомат|147|бензин|ab113a0fd
Great Wall|Hover H6||2011|2017|Внедорожник 5 дв.|2.4|автомат|164|бензин|ab113a0fd
