Zotye|Coupa||2018|н.в.|Внедорожник 5 дв.|1.5|автомат|143|бензин|53158b0a2
Zotye|Coupa||2018|н.в.|Внедорожник 5 дв.|1.5|механика|143|бензин|53158b0a2
Zotye|E200||2016|н.в.|Хэтчбек 3 дв.||вариатор|82|электро|59c5349d5
Zotye|Nomad (RX6400)||2005|2016|Внедорожник 5 дв.|1.3|механика|88|бензин|c1e96d370
Zotye|Nomad (RX6400)||2005|2016|Внедорожник 5 дв.|1.5|вариатор|94|бензин|c1e96d370
Zotye|Nomad (RX6400)||2005|2016|Внедорожник 5 дв.|1.5|механика|94|бензин|c1e96d370
Zotye|Nomad (RX6400)||2005|2016|Внедорожник 5 дв.|1.6|автомат|113|бензин|c1e96d370
Zotye|Nomad (RX6400)||2005|2016|Внедорожник 5 дв.|1.6|механика|113|бензин|c1e96d370
Zotye|SR9|I|2016|н.в.|Внедорожник 5 дв.|2.0|механика|190|бензин|0f5455811
Zotye|SR9|I|2016|н.в.|Внедорожник 5 дв.|2.0|робот|190|бензин|0f5455811
Zotye|T600||2013|н.в.|Внедорожник 5 дв.|1.5|механика|149|бензин|49efca796
Zotye|T600||2013|н.в.|Внедорожник 5 дв.|1.5|механика|162|бензин|49efca796
Zotye|T600||2013|н.в.|Внедорожник 5 дв.|2.0|механика|177|бензин|49efca796
Zotye|T600||2013|н.в.|Внедорожник 5 дв.|2.0|робот|177|бензин|49efca796
Zotye|Z100||2013|2017|Хэтчбек 5 дв.|1.0|механика|68|бензин|0fa7339fc
Zotye|Z300||2012|2017|Седан|1.5|механика|112|бензин|ebdfca893
Zotye|Z300||2012|2017|Седан|1.6|автомат|122|бензин|ebdfca893
