De Tomaso|Bigua||2000|2002|Кабриолет|4.6|автомат|324|бензин|aa528362b
De Tomaso|Bigua||2000|2002|Кабриолет|4.6|механика|324|бензин|aa528362b
De Tomaso|Guara||1993|2001|Купе|4.0|механика|283|бензин|7ace099e6
De Tomaso|Guara||1993|2001|Купе|4.0|механика|304|бензин|7ace099e6
De Tomaso|Guara||1993|2001|Спидстер|4.0|механика|304|бензин|07e82a136
De Tomaso|Longchamp|I|1972|1989|Купе|5.8|автомат|330|бензин|de398f683
De Tomaso|Longchamp|I|1972|1989|Купе|5.8|механика|330|бензин|de398f683
De Tomaso|Mangusta||1996|2001|Купе|4.6|механика|305|бензин|c90476a7f
De Tomaso|Pantera||1970|1991|Купе|5.8|механика|330|бензин|8bb8eb227
De Tomaso|Vallelunga||1964|1968|Купе|1.6|механика|104|бензин|8d84907bd
