Hafei|Brio||2002|2010|Хэтчбек 5 дв.|1.0|механика|46|бензин|5079205b1
Hafei|Brio||2002|2010|Хэтчбек 5 дв.|1.1|механика|65|бензин|5079205b1
Hafei|Princip||2004|2010|Седан|1.6|автомат|101|бензин|04e35eed3
Hafei|Princip||2004|2010|Седан|1.6|механика|101|бензин|04e35eed3
Hafei|Princip||2004|2010|Седан|2.0|механика|126|бензин|04e35eed3
Hafei|Saibao||2004|2008|Седан|1.6|автомат|101|бензин|702fec1df
Hafei|Saibao||2004|2008|Седан|1.6|механика|101|бензин|702fec1df
Hafei|Saibao||2004|2008|Седан|2.0|механика|126|бензин|702fec1df
Hafei|Sigma||2005|2008|Хэтчбек 5 дв.|1.3|механика|78|бензин|959aff944
Hafei|Sigma||2005|2008|Хэтчбек 5 дв.|1.6|автомат|101|бензин|959aff944
Hafei|Sigma||2005|2008|Хэтчбек 5 дв.|1.6|механика|101|бензин|959aff944
Hafei|Simbo||2006|2008|Хэтчбек 5 дв.|1.3|механика|78|бензин|d9c8f84da
Hafei|Simbo||2006|2008|Хэтчбек 5 дв.|1.3|механика|85|бензин|d9c8f84da
Hafei|Simbo||2006|2008|Хэтчбек 5 дв.|1.6|автомат|101|бензин|d9c8f84da
Hafei|Simbo||2006|2008|Хэтчбек 5 дв.|1.6|механика|101|бензин|d9c8f84da
